0:0:0:0:0:0:0:1 - - [07/May/2022:00:21:03 +0700] "GET /DoAn/assets/user/images/footer/f04.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/May/2022:00:21:03 +0700] "GET /DoAn/assets/user/images/footer/f03.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/May/2022:00:21:03 +0700] "GET /DoAn/assets/user/images/footer/f01.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/May/2022:00:21:03 +0700] "GET /DoAn/assets/user/images/footer/f02.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/May/2022:00:21:03 +0700] "GET /DoAn/assets/user/images/home/searchicon.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/May/2022:00:21:03 +0700] "GET /DoAn/assets/user/fonts/fontawesome-webfont.woff?v=4.0.3 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/May/2022:00:21:29 +0700] "GET /DoAn/product/ HTTP/1.1" 404 1121
0:0:0:0:0:0:0:1 - - [07/May/2022:00:21:40 +0700] "GET /DoAn/product HTTP/1.1" 404 1121
0:0:0:0:0:0:0:1 - - [07/May/2022:00:24:25 +0700] "GET /DoAn/trang-chu HTTP/1.1" 200 13208
0:0:0:0:0:0:0:1 - - [07/May/2022:00:24:25 +0700] "GET /DoAn/images/home/shipping.jpg HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [07/May/2022:00:24:25 +0700] "GET /DoAn/%3Cc:url%20value= HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [07/May/2022:00:25:09 +0700] "GET /DoAn/trang-chu HTTP/1.1" 200 24322
0:0:0:0:0:0:0:1 - - [07/May/2022:00:25:09 +0700] "GET /DoAn/assets/user/images/ico/apple-touch-icon-144-precomposed.png HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [07/May/2022:00:25:09 +0700] "GET /DoAn/images/home/shipping.jpg HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [07/May/2022:00:25:36 +0700] "GET /DoAn/product HTTP/1.1" 404 1121
0:0:0:0:0:0:0:1 - - [07/May/2022:00:27:07 +0700] "GET /DoAn/product HTTP/1.1" 200 24322
0:0:0:0:0:0:0:1 - - [07/May/2022:00:27:07 +0700] "GET /DoAn/assets/user/images/ico/apple-touch-icon-144-precomposed.png HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [07/May/2022:00:27:07 +0700] "GET /DoAn/images/home/shipping.jpg HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [07/May/2022:00:28:29 +0700] "GET /DoAn/product/ HTTP/1.1" 200 24322
0:0:0:0:0:0:0:1 - - [07/May/2022:00:28:29 +0700] "GET /DoAn/assets/user/images/ico/apple-touch-icon-144-precomposed.png HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [07/May/2022:00:28:29 +0700] "GET /DoAn/product/images/home/shipping.jpg HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [07/May/2022:00:30:49 +0700] "GET /DoAn/product/ HTTP/1.1" 200 11379
0:0:0:0:0:0:0:1 - - [07/May/2022:00:30:49 +0700] "GET /DoAn/assets/user/images/ico/apple-touch-icon-144-precomposed.png HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [07/May/2022:00:31:10 +0700] "GET /DoAn/ HTTP/1.1" 200 24553
0:0:0:0:0:0:0:1 - - [07/May/2022:00:31:10 +0700] "GET /DoAn/assets/user/images/ico/apple-touch-icon-144-precomposed.png HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [07/May/2022:00:31:10 +0700] "GET /DoAn/%3Cc:url%20value= HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [07/May/2022:00:31:10 +0700] "GET /DoAn/images/home/shipping.jpg HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [07/May/2022:00:32:38 +0700] "GET /DoAn/product/ HTTP/1.1" 200 11379
0:0:0:0:0:0:0:1 - - [07/May/2022:00:32:38 +0700] "GET /DoAn/assets/user/images/ico/apple-touch-icon-144-precomposed.png HTTP/1.1" 404 1047
